entropy,max_prob,accepted
0.03577815368771553,0.99609375,1
1.231532096862793,0.451416015625,0
0.20280757546424866,0.95849609375,1
0.19715999066829681,0.9560546875,0
0.5604427456855774,0.8671875,1
1.6065915822982788,0.45751953125,1
0.008860367350280285,0.9990234375,1
0.005611051339656115,0.99951171875,1
0.32926297187805176,0.92626953125,1
0.7183215618133545,0.603515625,1
0.015748336911201477,0.99853515625,1
0.05573936551809311,0.99169921875,1
0.10977240651845932,0.97705078125,1
1.368402123451233,0.6982421875,1
1.3358421325683594,0.65380859375,0
1.6821691989898682,0.5205078125,0
0.7364626526832581,0.57568359375,1
0.4567641317844391,0.85986328125,1
1.9913208484649658,0.363525390625,1
0.39418232440948486,0.9228515625,1
0.09783691167831421,0.984375,1
0.0853162482380867,0.98681640625,1
0.30968013405799866,0.9267578125,1
0.023053573444485664,0.99755859375,1
0.6497088074684143,0.70458984375,1
1.831356406211853,0.3740234375,1
2.8309898376464844,0.214599609375,0
0.00031715401564724743,1.0,1
0.2755597233772278,0.94775390625,1
0.8015071153640747,0.78564453125,0
0.01389568392187357,0.99853515625,1
0.0010639926185831428,1.0,1
0.8282371163368225,0.7841796875,1
0.13828213512897491,0.98095703125,1
0.062043197453022,0.9921875,1
0.4115319848060608,0.90185546875,1
0.747231662273407,0.82470703125,1
0.11632959544658661,0.984375,1
0.008152106776833534,0.9990234375,1
0.10211358219385147,0.97998046875,1
0.003520770464092493,0.99951171875,1
0.0008213553228415549,1.0,1
0.0008551477221772075,1.0,1
0.000368940964108333,1.0,1
0.21772022545337677,0.96484375,1
1.4315409660339355,0.437744140625,1
0.10736916214227676,0.984375,1
0.04680813103914261,0.99462890625,1
0.40956902503967285,0.91162109375,1
0.06339108198881149,0.99267578125,1
0.805219292640686,0.52734375,0
0.0019160726806148887,1.0,1
0.007672210689634085,0.9990234375,1
0.7202454209327698,0.74755859375,1
0.4691319763660431,0.90185546875,1
1.641361951828003,0.4580078125,1
0.2361801713705063,0.94091796875,1
1.5664246082305908,0.42529296875,1
0.8844822645187378,0.7685546875,1
1.1841448545455933,0.62158203125,1
0.2040942907333374,0.9697265625,1
5.659848466166295e-05,1.0,1
3.0262428481364623e-05,1.0,1
0.47503671050071716,0.9033203125,0
0.1751919835805893,0.96044921875,0
0.18676556646823883,0.96533203125,1
0.4008299708366394,0.9267578125,1
0.0811336562037468,0.98828125,0
1.4003448486328125,0.3779296875,0
1.872607946395874,0.416748046875,0
0.947980523109436,0.81103515625,1
0.26366040110588074,0.96044921875,1
2.4740006923675537,0.256103515625,0
1.1075924634933472,0.59375,0
1.1332937479019165,0.495849609375,0
2.2515108585357666,0.272705078125,0
1.86325204372406,0.333740234375,1
2.0566067695617676,0.375732421875,0
2.065317392349243,0.57568359375,0
1.166920781135559,0.489013671875,1
0.7598525285720825,0.84619140625,1
1.4245426654815674,0.50927734375,1
2.241286277770996,0.501953125,0
0.6231887936592102,0.77978515625,0
1.6840345859527588,0.433837890625,1
2.746211051940918,0.31689453125,0
0.5209168195724487,0.8701171875,1
0.03344429284334183,0.99609375,1
0.9395578503608704,0.8134765625,1
1.7944668531417847,0.3583984375,1
0.1575930267572403,0.97998046875,1
0.0060589611530303955,0.99951171875,1
